405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512
