Time,Time_Diff,Zone_Section_Id,Zone_Name,Total_Tickets,Average_Price,Zone_Section_Total_Tickets,Zone_Section_Average_Price,Zone_Section_Min_Price,Zone_Section_Max_Price,Zone_Section_Std,Wins,Losses,L_10,Section_Median,Total_Listings,Zone_Section_Num_Listings,Data_Type,Event_Id
2017-03-10 00:02:39,188.067592593,4032,Club Reserve,764,61.39012345679011,26,62.978461538461538,45.07,81.22,12.583774212751118,NA,NA,NA,54.375,162,8,2,9718456
2017-03-10 00:02:39,188.067592593,4034,Bullpen Reserve,764,61.39012345679011,6,32.079999999999998,32.08,32.08,0.0,NA,NA,NA,32.079999999999998,162,1,2,9718456
2017-03-10 00:02:39,188.067592593,4035,Bleachers,764,61.39012345679011,186,50.940806451612914,22.72,185.2,36.20828496050126,NA,NA,NA,30.91,162,37,2,9718456
2017-03-10 00:02:39,188.067592593,4036,Infield Reserve,764,61.39012345679011,74,23.75945945945946,12.35,62.5,13.352868089748442,NA,NA,NA,21.550000000000001,162,15,2,9718456
2017-03-10 00:02:39,188.067592593,4037,Outfield Reserve,764,61.39012345679011,23,19.357826086956521,11.37,26.23,5.8037608496560233,NA,NA,NA,12.779999999999999,162,5,2,9718456
2017-03-10 00:02:39,188.067592593,47324,MVP Box,764,61.39012345679011,25,63.281599999999997,26.67,164.88,41.127497004760002,NA,NA,NA,37.93,162,9,2,9718456
2017-03-10 00:02:39,188.067592593,89615,Homeplate Box,764,61.39012345679011,8,145.0,143.26,146.74,1.7400000000000091,NA,NA,NA,145.0,162,2,2,9718456
2017-03-10 00:02:39,188.067592593,4030,Baseline Reserve,764,61.39012345679011,125,80.767119999999991,37.17,236.16,45.583823611013592,NA,NA,NA,47.740000000000002,162,20,2,9718456
2017-03-10 00:02:39,188.067592593,20822,All You Can Eat,764,61.39012345679011,9,44.434444444444438,37.94,49.63,5.8450000000000024,NA,NA,NA,43.784999999999997,162,2,2,9718456
2017-03-10 00:02:39,188.067592593,4026,Clubhouse Box,764,61.39012345679011,4,155.76499999999999,119.83,191.7,35.934999999999995,NA,NA,NA,155.76499999999999,162,2,2,9718456
2017-03-10 00:02:39,188.067592593,4027,Dugout Box,764,61.39012345679011,42,108.51619047619049,78.12,179.59,33.205935026738814,NA,NA,NA,88.240000000000009,162,10,2,9718456
2017-03-10 00:02:39,188.067592593,4028,1st/3rd Base Box,764,61.39012345679011,33,95.630909090909086,67.18,185.64,33.515351124522027,NA,NA,NA,79.799999999999997,162,10,2,9718456
2017-03-10 00:02:39,188.067592593,4029,Infield Box,764,61.39012345679011,92,76.942717391304342,50.8,139.72,27.049787954715313,NA,NA,NA,61.119999999999997,162,18,2,9718456
2017-03-10 00:02:39,188.067592593,20830,1st/3rd Baseline Box/Reserve,764,61.39012345679011,111,70.358198198198195,36.76,179.5,34.877222725273803,NA,NA,NA,52.229999999999997,162,23,2,9718456
2017-03-10 00:02:39,188.067592593,119424,Baseline Reserve 133,764,61.39012345679011,44,50.60285714285714,40.33,69.52,9.5556291775890827,NA,NA,NA,47.520000000000003,162,7,1,9718456
2017-03-10 00:02:39,188.067592593,119425,Baseline Reserve 134,764,61.39012345679011,8,45.19333333333333,40.33,47.96,3.4497568352308878,NA,NA,NA,47.289999999999999,162,3,1,9718456
2017-03-10 00:02:39,188.067592593,119462,Outfield Reserve 301,764,61.39012345679011,7,12.113333333333332,11.37,12.78,0.57817721235698061,NA,NA,NA,12.19,162,3,1,9718456
2017-03-10 00:02:39,188.067592593,119443,All You Can Eat 221,764,61.39012345679011,9,43.785,37.94,49.63,5.8450000000000024,NA,NA,NA,43.784999999999997,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119450,Infield Reserve 313,764,61.39012345679011,4,35.59,35.59,35.59,0.0,NA,NA,NA,35.590000000000003,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119453,Infield Reserve 316,764,61.39012345679011,9,23.47,20.71,26.23,2.7599999999999998,NA,NA,NA,23.469999999999999,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119454,Infield Reserve 317,764,61.39012345679011,4,28.57,28.57,28.57,0.0,NA,NA,NA,28.57,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,1328032,Third Base Box R - Rows AA-A,764,61.39012345679011,5,185.64,185.64,185.64,0.0,NA,NA,NA,185.63999999999999,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,464165,Homeplate Box L,764,61.39012345679011,4,143.26,143.26,143.26,0.0,NA,NA,NA,143.25999999999999,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,464166,Homeplate Box H,764,61.39012345679011,4,146.74,146.74,146.74,0.0,NA,NA,NA,146.74000000000001,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119465,Outfield Reserve 304,764,61.39012345679011,16,23.305,20.38,26.23,2.9250000000000007,NA,NA,NA,23.305,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119466,Infield Reserve 305,764,61.39012345679011,3,12.35,12.35,12.35,0.0,NA,NA,NA,12.35,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119467,Infield Reserve 306,764,61.39012345679011,19,15.7,15.7,15.7,0.0,NA,NA,NA,15.699999999999999,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119468,Infield Reserve 307,764,61.39012345679011,8,15.805,14.74,16.87,1.0650000000000004,NA,NA,NA,15.805,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119469,Infield Reserve 308,764,61.39012345679011,8,36.76,16.87,62.5,19.082122523451105,NA,NA,NA,30.91,162,3,1,9718456
2017-03-10 00:02:39,188.067592593,119471,Infield Reserve 323,764,61.39012345679011,2,21.55,21.55,21.55,0.0,NA,NA,NA,21.550000000000001,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119472,Infield Reserve 324,764,61.39012345679011,7,25.0,25.0,25.0,0.0,NA,NA,NA,25.0,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119474,Infield Reserve 326,764,61.39012345679011,4,14.53,14.53,14.53,0.0,NA,NA,NA,14.529999999999999,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119411,Dugout Box F,764,61.39012345679011,6,80.05,80.05,80.05,0.0,NA,NA,NA,80.049999999999997,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119348,Club Reserve 215,764,61.39012345679011,4,48.585,45.07,52.1,3.5150000000000006,NA,NA,NA,48.585000000000001,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119349,Club Reserve 216,764,61.39012345679011,6,64.84,64.84,64.84,0.0,NA,NA,NA,64.840000000000003,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119350,Club Reserve 205,764,61.39012345679011,6,50.86,45.07,56.65,5.7899999999999991,NA,NA,NA,50.859999999999999,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119356,Infield Box 120,764,61.39012345679011,4,104.62,104.62,104.62,0.0,NA,NA,NA,104.62,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119357,Infield Box 121,764,61.39012345679011,2,50.8,50.8,50.8,0.0,NA,NA,NA,50.799999999999997,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119358,Infield Box 122,764,61.39012345679011,4,51.97,50.8,53.14,1.1700000000000017,NA,NA,NA,51.969999999999999,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119359,Infield Box 123,764,61.39012345679011,6,85.9,85.9,85.9,0.0,NA,NA,NA,85.900000000000006,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119360,Infield Box 124,764,61.39012345679011,4,85.16,85.16,85.16,0.0,NA,NA,NA,85.159999999999997,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119456,Infield Reserve 319,764,61.39012345679011,6,47.29,47.29,47.29,0.0,NA,NA,NA,47.289999999999999,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119363,Infield Box 116,764,61.39012345679011,28,64.75666666666667,60.91,72.45,5.4400081699285083,NA,NA,NA,60.909999999999997,162,3,1,9718456
2017-03-10 00:02:39,188.067592593,119365,Infield Box 119,764,61.39012345679011,4,61.33,61.33,61.33,0.0,NA,NA,NA,61.329999999999998,162,1,1,9718456
2017-03-10 00:02:39,188.067592593,119366,Infield Box 118,764,61.39012345679011,11,106.71000000000001,73.7,139.72,33.009999999999998,NA,NA,NA,106.71000000000001,162,2,1,9718456
2017-03-10 00:02:39,188.067592593,119367,Infield Box 126,764,61.39012345679011,2,60.91,60.91,60.91,0.0,NA,NA,NA,60.909999999999997,162,1,1,9718456
