Time,Time_Diff,Zone_Section_Id,Zone_Name,Total_Tickets,Average_Price,Zone_Section_Total_Tickets,Zone_Section_Average_Price,Zone_Section_Min_Price,Zone_Section_Max_Price,Zone_Section_Std,Wins,Losses,L_10,Section_Median,Total_Listings,Zone_Section_Num_Listings,Data_Type,Event_Id
2017-03-10 00:04:12,93.837349537,4032,Club Reserve,900,66.87121693121688,34,66.210588235294111,49.63,85.9,12.233551718708716,NA,NA,NA,56.649999999999999,189,9,2,9718416
2017-03-10 00:04:12,93.837349537,4034,Bullpen Reserve,900,66.87121693121688,12,47.673333333333339,36.76,56.63,8.2290393661039758,NA,NA,NA,49.630000000000003,189,3,2,9718416
2017-03-10 00:04:12,93.837349537,4035,Bleachers,900,66.87121693121688,190,42.8892105263158,30.64,74.2,13.218947730770349,NA,NA,NA,40.270000000000003,189,37,2,9718416
2017-03-10 00:04:12,93.837349537,4036,Infield Reserve,900,66.87121693121688,79,33.131518987341778,22.72,62.5,10.759823289991054,NA,NA,NA,29.739999999999998,189,17,2,9718416
2017-03-10 00:04:12,93.837349537,4037,Outfield Reserve,900,66.87121693121688,39,22.780000000000001,13.66,39.88,8.3871154828372898,NA,NA,NA,21.550000000000001,189,7,2,9718416
2017-03-10 00:04:12,93.837349537,47324,MVP Box,900,66.87121693121688,27,67.044444444444451,30.33,164.88,37.036692832919087,NA,NA,NA,44.365000000000002,189,10,2,9718416
2017-03-10 00:04:12,93.837349537,89615,Homeplate Box,900,66.87121693121688,14,168.19714285714286,121.0,200.14,32.472562093079262,NA,NA,NA,167.47999999999999,189,3,2,9718416
2017-03-10 00:04:12,93.837349537,4030,Baseline Reserve,900,66.87121693121688,140,61.13692857142857,43.03,131.53,21.90468540359312,NA,NA,NA,58.490000000000002,189,21,2,9718416
2017-03-10 00:04:12,93.837349537,20822,All You Can Eat,900,66.87121693121688,7,57.151428571428575,55.48,57.82,1.1700000000000017,NA,NA,NA,56.649999999999999,189,2,2,9718416
2017-03-10 00:04:12,93.837349537,4026,Clubhouse Box,900,66.87121693121688,4,185.42500000000001,154.93,215.92,30.49499999999999,NA,NA,NA,185.42500000000001,189,2,2,9718416
