,sectionId,averageTicketPrice,days_difference
69,119454,27.795000076293945,4.693727016448975
70,464167,123.19999694824219,4.693727016448975
71,119410,146.0,4.693727016448975
72,279767,42.79999923706055,4.693727016448975
73,119424,54.37111282348633,4.693727016448975
74,279766,36.2599983215332,4.693727016448975
75,119412,180.5,4.693727016448975
76,119438,154.5933380126953,4.693727016448975
77,464164,120.06749725341797,4.693727016448975
78,279768,111.05999755859375,4.693727016448975
79,119352,540.510009765625,4.693727016448975
80,119374,39.96666717529297,4.693727016448975
81,119455,21.139999389648438,4.693727016448975
82,119416,41.595001220703125,4.693727016448975
83,119423,67.97599792480469,4.693727016448975
84,119431,85.4000015258789,4.693727016448975
85,119360,98.53500366210938,4.693727016448975
86,119405,110.5625,4.693727016448975
87,119348,50.8650016784668,4.693727016448975
88,119380,37.9033317565918,4.693727016448975
89,119358,80.95999908447266,4.554421424865723
90,119468,29.825000762939453,4.554421424865723
91,119463,34.505001068115234,4.554421424865723
92,119434,471.80999755859375,4.554421424865723
93,119415,137.0,4.554421424865723
94,119453,33.25,4.554421424865723
95,119409,264.8500061035156,4.554421424865723
96,119379,40.82749938964844,4.554421424865723
97,119396,228.92999267578125,4.554421424865723
98,119413,135.1999969482422,4.554421424865723
99,279765,40.400001525878906,4.554421424865723
100,119368,116.02999877929688,4.554421424865723
101,119425,51.79999923706055,4.554421424865723
102,279764,26.479999542236328,4.554421424865723
103,119375,38.88999938964844,4.554421424865723
104,119462,21.093334197998047,4.554421424865723
105,464166,303.2325134277344,4.554421424865723
106,119347,68.0,4.554421424865723
107,119472,110.45999908447266,4.554421424865723
108,119398,185.0,4.554421424865723
109,119422,76.4000015258789,4.554421424865723
110,119350,42.20000076293945,4.554421424865723
111,119362,76.02999877929688,4.554421424865723
112,119390,26.0,4.554421424865723
113,119478,26.56999969482422,4.554421424865723
114,119359,69.5199966430664,4.554421424865723
115,119349,47.0,4.554421424865723
116,119417,55.288570404052734,4.554421424865723
117,119361,72.80000305175781,4.554421424865723
118,119382,31.940000534057617,4.554421424865723
119,464168,155.0,4.554421424865723
120,119452,34.400001525878906,4.554421424865723
121,464165,133.94000244140625,4.554421424865723
122,119473,35.59000015258789,4.554421424865723
123,119418,92.44999694824219,4.554421424865723
124,119365,80.72000122070312,4.554421424865723
125,119363,80.59500122070312,4.554421424865723
126,119420,61.024444580078125,4.554421424865723
127,119419,142.0171356201172,4.554421424865723
128,119366,77.75,4.554421424865723
129,119439,60.79999923706055,4.554421424865723
130,119404,259.163330078125,4.554421424865723
131,119408,340.6700134277344,4.554421424865723
132,119388,74.0,4.554421424865723
133,119477,166.3800048828125,4.554421424865723
134,119356,116.0,4.554421424865723
135,119367,68.5999984741211,4.554421424865723
136,119465,25.399999618530273,4.554421424865723
137,119353,70.77666473388672,4.554421424865723
138,119457,29.600000381469727,4.554421424865723
139,119427,68.0,4.554421424865723
140,119474,30.799999237060547,4.554421424865723
141,119466,33.20000076293945,4.554421424865723
142,119373,29.670000076293945,4.554421424865723
143,119406,112.4000015258789,4.554421424865723
144,119346,67.8499984741211,4.554421424865723
145,119442,38.310001373291016,4.554421424865723
146,119381,38.23428726196289,4.554421424865723
147,1328033,152.0,4.554421424865723
148,119378,41.52111053466797,4.554421424865723
149,119394,30.200000762939453,4.554421424865723
150,119469,34.755001068115234,4.554421424865723
151,119476,24.799999237060547,4.554421424865723
152,119421,68.30750274658203,4.554421424865723
153,119430,83.5999984741211,4.554421424865723
154,119411,154.39999389648438,4.554421424865723
155,119464,19.940000534057617,4.554421424865723
156,119458,36.20000076293945,4.554421424865723
157,119364,83.11250305175781,4.554421424865723
158,119454,27.795000076293945,4.554421424865723
159,464167,123.19999694824219,4.554421424865723
160,119410,146.0,4.554421424865723
161,279767,42.79999923706055,4.554421424865723
162,119424,76.86111450195312,4.554421424865723
163,119412,180.5,4.554421424865723
164,279766,36.2599983215332,4.554421424865723
165,464164,120.06749725341797,4.554421424865723
166,279768,204.28500366210938,4.554421424865723
167,119438,192.25,4.554421424865723
168,119374,39.96666717529297,4.554421424865723
169,119352,409.260009765625,4.554421424865723
170,119455,21.139999389648438,4.554421424865723
171,119416,41.595001220703125,4.554421424865723
172,119423,67.97599792480469,4.554421424865723
173,119360,254.93499755859375,4.554421424865723
174,119431,80.0,4.554421424865723
175,119405,110.5625,4.554421424865723
176,119348,50.8650016784668,4.554421424865723
177,119380,37.9033317565918,4.554421424865723
178,119358,80.95999908447266,4.679907321929932
179,119463,34.505001068115234,4.679907321929932
180,119468,29.825000762939453,4.679907321929932
181,119434,471.80999755859375,4.679907321929932
182,119415,137.0,4.679907321929932
183,119453,33.25,4.679907321929932
184,119409,264.8500061035156,4.679907321929932
185,119379,40.82749938964844,4.679907321929932
186,119396,228.92999267578125,4.679907321929932
187,119413,135.1999969482422,4.679907321929932
188,279765,40.400001525878906,4.679907321929932
189,119368,116.02999877929688,4.679907321929932
190,119425,51.79999923706055,4.679907321929932
191,279764,37.5,4.679907321929932
192,119375,38.88999938964844,4.679907321929932
193,119462,21.093334197998047,4.679907321929932
194,464166,303.2325134277344,4.679907321929932
195,119472,110.45999908447266,4.679907321929932
196,119347,68.0,4.679907321929932
197,119398,185.0,4.679907321929932
198,119422,76.4000015258789,4.679907321929932
199,119350,42.20000076293945,4.679907321929932
200,119362,75.5374984741211,4.679907321929932
201,119390,26.0,4.679907321929932
202,119478,26.56999969482422,4.679907321929932
203,119359,69.5199966430664,4.679907321929932
204,119349,47.0,4.679907321929932
205,119417,55.288570404052734,4.679907321929932
206,119361,72.80000305175781,4.679907321929932
207,119382,31.940000534057617,4.679907321929932
208,464168,155.0,4.679907321929932
209,119452,34.400001525878906,4.679907321929932
210,464165,133.94000244140625,4.679907321929932
211,119473,35.59000015258789,4.679907321929932
212,119418,92.44999694824219,4.679907321929932
213,119365,80.72000122070312,4.679907321929932
214,119363,80.59500122070312,4.679907321929932
215,119419,142.0171356201172,4.679907321929932
216,119420,61.024444580078125,4.679907321929932
217,119366,77.75,4.679907321929932
218,119439,60.79999923706055,4.679907321929932
219,119404,259.163330078125,4.679907321929932
220,119408,340.6700134277344,4.679907321929932
221,119388,74.0,4.679907321929932
222,119477,166.3800048828125,4.679907321929932
223,119356,116.0,4.679907321929932
224,119367,68.5999984741211,4.679907321929932
225,119465,25.399999618530273,4.679907321929932
226,119353,70.77666473388672,4.679907321929932
227,119457,29.600000381469727,4.679907321929932
228,119427,68.0,4.679907321929932
229,119474,30.799999237060547,4.679907321929932
230,119466,33.20000076293945,4.679907321929932
231,119373,29.670000076293945,4.679907321929932
232,119406,112.4000015258789,4.679907321929932
233,119346,67.8499984741211,4.679907321929932
234,119442,38.310001373291016,4.679907321929932
235,119381,38.23428726196289,4.679907321929932
236,1328033,152.0,4.679907321929932
237,119378,41.52111053466797,4.679907321929932
238,119394,30.200000762939453,4.679907321929932
239,119469,34.755001068115234,4.679907321929932
240,119476,24.799999237060547,4.679907321929932
241,119421,68.30750274658203,4.679907321929932
242,119430,83.5999984741211,4.679907321929932
243,119411,154.39999389648438,4.679907321929932
244,119464,19.940000534057617,4.679907321929932
245,119458,36.20000076293945,4.679907321929932
246,119364,83.11250305175781,4.679907321929932
247,119454,27.795000076293945,4.679907321929932
248,464167,123.19999694824219,4.679907321929932
249,119410,146.0,4.679907321929932
250,279767,42.79999923706055,4.679907321929932
251,119424,76.86111450195312,4.679907321929932
252,119412,180.5,4.679907321929932
253,279766,36.2599983215332,4.679907321929932
254,119438,236.3699951171875,4.679907321929932
255,464164,120.06749725341797,4.679907321929932
256,279768,204.28500366210938,4.679907321929932
257,119374,39.96666717529297,4.679907321929932
258,119352,409.260009765625,4.679907321929932
259,119455,21.139999389648438,4.679907321929932
260,119416,41.595001220703125,4.679907321929932
261,119423,67.97599792480469,4.679907321929932
262,119431,85.4000015258789,4.679907321929932
263,119360,254.93499755859375,4.679907321929932
264,119405,110.5625,4.679907321929932
265,119348,50.8650016784668,4.679907321929932
266,119380,37.9033317565918,4.679907321929932
267,119358,80.95999908447266,4.624305725097656
268,119468,29.825000762939453,4.624305725097656
269,119463,34.505001068115234,4.624305725097656
270,119434,471.80999755859375,4.624305725097656
271,119415,137.0,4.624305725097656
272,119453,33.25,4.624305725097656
273,119409,264.8500061035156,4.624305725097656
274,119379,40.82749938964844,4.624305725097656
275,119396,228.92999267578125,4.624305725097656
276,119413,135.1999969482422,4.624305725097656
277,279765,40.400001525878906,4.624305725097656
278,119368,116.02999877929688,4.624305725097656
279,119425,51.79999923706055,4.624305725097656
280,279764,37.5,4.624305725097656
281,119375,38.88999938964844,4.624305725097656
282,119462,21.093334197998047,4.624305725097656
283,464166,303.2325134277344,4.624305725097656
284,119472,110.45999908447266,4.624305725097656
285,119347,68.0,4.624305725097656
286,119398,185.0,4.624305725097656
287,119422,76.4000015258789,4.624305725097656
288,119350,42.20000076293945,4.624305725097656
289,119362,75.5374984741211,4.624305725097656
290,119390,26.0,4.624305725097656
291,119478,26.56999969482422,4.624305725097656
292,119359,69.5199966430664,4.624305725097656
293,119349,47.0,4.624305725097656
294,119417,55.288570404052734,4.624305725097656
295,119361,72.80000305175781,4.624305725097656
296,119382,31.940000534057617,4.624305725097656
297,464168,155.0,4.624305725097656
298,119452,34.400001525878906,4.624305725097656
299,464165,133.94000244140625,4.624305725097656
300,119473,35.59000015258789,4.624305725097656
301,119418,92.44999694824219,4.624305725097656
302,119365,80.72000122070312,4.624305725097656
303,119363,80.59500122070312,4.624305725097656
304,119420,61.024444580078125,4.624305725097656
305,119419,142.0171356201172,4.624305725097656
306,119366,77.75,4.624305725097656
307,119439,60.79999923706055,4.624305725097656
308,119404,259.163330078125,4.624305725097656
309,119408,340.6700134277344,4.624305725097656
310,119388,74.0,4.624305725097656
311,119477,166.3800048828125,4.624305725097656
312,119356,116.0,4.624305725097656
313,119367,68.5999984741211,4.624305725097656
314,119465,25.399999618530273,4.624305725097656
315,119353,70.77666473388672,4.624305725097656
316,119457,29.600000381469727,4.624305725097656
317,119427,68.0,4.624305725097656
318,119474,30.799999237060547,4.624305725097656
319,119466,33.20000076293945,4.624305725097656
320,119373,29.670000076293945,4.624305725097656
321,119406,112.4000015258789,4.624305725097656
322,119346,67.8499984741211,4.624305725097656
323,119442,38.310001373291016,4.624305725097656
324,119381,38.23428726196289,4.624305725097656
325,1328033,152.0,4.624305725097656
326,119378,41.52111053466797,4.624305725097656
327,119394,30.200000762939453,4.624305725097656
328,119469,34.755001068115234,4.624305725097656
329,119476,24.799999237060547,4.624305725097656
330,119421,68.30750274658203,4.624305725097656
331,119430,83.5999984741211,4.624305725097656
332,119411,154.39999389648438,4.624305725097656
333,119464,19.940000534057617,4.624305725097656
334,119458,36.20000076293945,4.624305725097656
335,119454,27.795000076293945,4.624305725097656
336,119364,83.11250305175781,4.624305725097656
337,464167,123.19999694824219,4.624305725097656
338,119410,146.0,4.624305725097656
339,279767,42.79999923706055,4.624305725097656
340,119424,76.86111450195312,4.624305725097656
341,279766,36.2599983215332,4.624305725097656
342,119412,180.5,4.624305725097656
343,119438,192.25,4.624305725097656
344,279768,204.28500366210938,4.624305725097656
345,464164,120.06749725341797,4.624305725097656
346,119374,39.96666717529297,4.624305725097656
347,119352,409.260009765625,4.624305725097656
348,119455,21.139999389648438,4.624305725097656
349,119416,41.595001220703125,4.624305725097656
350,119423,67.97599792480469,4.624305725097656
351,119431,85.4000015258789,4.624305725097656
352,119360,254.93499755859375,4.624305725097656
353,119405,110.5625,4.624305725097656
354,119348,50.8650016784668,4.624305725097656
355,119380,37.9033317565918,4.624305725097656
356,119358,80.95999908447266,4.596597194671631
357,119468,29.825000762939453,4.596597194671631
358,119463,34.505001068115234,4.596597194671631
359,119434,471.80999755859375,4.596597194671631
360,119415,137.0,4.596597194671631
361,119453,33.25,4.596597194671631
362,119409,264.8500061035156,4.596597194671631
363,119379,40.82749938964844,4.596597194671631
364,119396,228.92999267578125,4.596597194671631
365,119413,135.1999969482422,4.596597194671631
366,279765,40.400001525878906,4.596597194671631
367,119368,116.02999877929688,4.596597194671631
368,119425,51.79999923706055,4.596597194671631
369,279764,37.5,4.596597194671631
370,119375,38.88999938964844,4.596597194671631
371,119462,21.093334197998047,4.596597194671631
372,464166,303.2325134277344,4.596597194671631
373,119472,110.45999908447266,4.596597194671631
374,119347,68.0,4.596597194671631
375,119398,185.0,4.596597194671631
376,119422,76.4000015258789,4.596597194671631
377,119350,42.20000076293945,4.596597194671631
378,119362,75.5374984741211,4.596597194671631
379,119390,26.0,4.596597194671631
380,119478,26.56999969482422,4.596597194671631
381,119359,69.5199966430664,4.596597194671631
382,119349,47.0,4.596597194671631
383,119417,55.288570404052734,4.596597194671631
384,119361,72.80000305175781,4.596597194671631
385,119382,31.940000534057617,4.596597194671631
386,464168,155.0,4.596597194671631
387,119452,34.400001525878906,4.596597194671631
388,464165,133.94000244140625,4.596597194671631
389,119473,35.59000015258789,4.596597194671631
390,119418,92.44999694824219,4.596597194671631
391,119365,80.72000122070312,4.596597194671631
392,119363,80.59500122070312,4.596597194671631
393,119420,61.024444580078125,4.596597194671631
394,119419,142.0171356201172,4.596597194671631
395,119366,77.75,4.596597194671631
396,119439,60.79999923706055,4.596597194671631
397,119404,259.163330078125,4.596597194671631
398,119408,340.6700134277344,4.596597194671631
399,119388,74.0,4.596597194671631
400,119477,166.3800048828125,4.596597194671631
401,119356,116.0,4.596597194671631
402,119367,68.5999984741211,4.596597194671631
403,119465,25.399999618530273,4.596597194671631
404,119353,70.77666473388672,4.596597194671631
405,119457,29.600000381469727,4.596597194671631
406,119427,68.0,4.596597194671631
407,119474,30.799999237060547,4.596597194671631
408,119466,33.20000076293945,4.596597194671631
409,119373,29.670000076293945,4.596597194671631
410,119406,112.4000015258789,4.596597194671631
411,119346,67.8499984741211,4.596597194671631
412,119442,38.310001373291016,4.596597194671631
413,119381,38.23428726196289,4.596597194671631
414,1328033,152.0,4.596597194671631
415,119378,41.52111053466797,4.596597194671631
416,119394,30.200000762939453,4.596597194671631
417,119469,34.755001068115234,4.596597194671631
418,119476,24.799999237060547,4.596597194671631
419,119421,68.30750274658203,4.596597194671631
420,119430,83.5999984741211,4.596597194671631
421,119411,154.39999389648438,4.596597194671631
422,119464,19.940000534057617,4.596597194671631
423,119458,36.20000076293945,4.596597194671631
424,119454,27.795000076293945,4.596597194671631
425,119364,83.11250305175781,4.596597194671631
426,464167,123.19999694824219,4.596597194671631
427,119410,146.0,4.596597194671631
428,279767,42.79999923706055,4.596597194671631
429,119424,76.86111450195312,4.596597194671631
430,279766,36.2599983215332,4.596597194671631
431,119412,180.5,4.596597194671631
432,119438,192.25,4.596597194671631
433,279768,204.28500366210938,4.596597194671631
434,464164,120.06749725341797,4.596597194671631
435,119374,39.96666717529297,4.596597194671631
436,119352,409.260009765625,4.596597194671631
437,119455,21.139999389648438,4.596597194671631
438,119416,41.595001220703125,4.596597194671631
439,119423,67.97599792480469,4.596597194671631
440,119431,85.4000015258789,4.596597194671631
441,119360,254.93499755859375,4.596597194671631
442,119405,110.5625,4.596597194671631
443,119348,50.8650016784668,4.596597194671631
444,119380,37.9033317565918,4.596597194671631
445,119358,80.95999908447266,4.582754611968994
446,119463,34.505001068115234,4.582754611968994
447,119468,29.825000762939453,4.582754611968994
448,119434,471.80999755859375,4.582754611968994
449,119415,137.0,4.582754611968994
450,119453,33.25,4.582754611968994
451,119409,264.8500061035156,4.582754611968994
452,119379,40.82749938964844,4.582754611968994
453,119396,228.92999267578125,4.582754611968994
454,119413,135.1999969482422,4.582754611968994
455,279765,40.400001525878906,4.582754611968994
456,119368,116.02999877929688,4.582754611968994
457,119425,51.79999923706055,4.582754611968994
458,279764,37.5,4.582754611968994
459,119375,38.88999938964844,4.582754611968994
460,119462,21.093334197998047,4.582754611968994
461,464166,303.2325134277344,4.582754611968994
462,119347,68.0,4.582754611968994
463,119472,110.45999908447266,4.582754611968994
464,119398,185.0,4.582754611968994
465,119422,76.4000015258789,4.582754611968994
466,119350,42.20000076293945,4.582754611968994
467,119362,75.5374984741211,4.582754611968994
468,119390,26.0,4.582754611968994
469,119478,26.56999969482422,4.582754611968994
470,119359,69.5199966430664,4.582754611968994
471,119349,47.0,4.582754611968994
472,119417,55.288570404052734,4.582754611968994
473,119361,72.80000305175781,4.582754611968994
474,119382,31.940000534057617,4.582754611968994
475,464168,155.0,4.582754611968994
476,119452,34.400001525878906,4.582754611968994
477,464165,133.94000244140625,4.582754611968994
478,119473,35.59000015258789,4.582754611968994
479,119418,92.44999694824219,4.582754611968994
480,119365,80.72000122070312,4.582754611968994
481,119363,80.59500122070312,4.582754611968994
482,119420,61.024444580078125,4.582754611968994
483,119419,142.0171356201172,4.582754611968994
484,119366,77.75,4.582754611968994
485,119439,60.79999923706055,4.582754611968994
486,119404,259.163330078125,4.582754611968994
487,119408,340.6700134277344,4.582754611968994
488,119388,74.0,4.582754611968994
489,119477,166.3800048828125,4.582754611968994
490,119356,116.0,4.582754611968994
491,119367,68.5999984741211,4.582754611968994
492,119465,25.399999618530273,4.582754611968994
493,119353,70.77666473388672,4.582754611968994
494,119457,29.600000381469727,4.582754611968994
495,119427,68.0,4.582754611968994
496,119474,30.799999237060547,4.582754611968994
497,119466,33.20000076293945,4.582754611968994
498,119373,29.670000076293945,4.582754611968994
499,119406,112.4000015258789,4.582754611968994
500,119346,67.8499984741211,4.582754611968994
501,119442,38.310001373291016,4.582754611968994
502,119381,38.23428726196289,4.582754611968994
503,1328033,152.0,4.582754611968994
504,119378,41.52111053466797,4.582754611968994
505,119394,30.200000762939453,4.582754611968994
506,119469,34.755001068115234,4.582754611968994
507,119476,24.799999237060547,4.582754611968994
508,119421,68.30750274658203,4.582754611968994
509,119430,83.5999984741211,4.582754611968994
510,119411,154.39999389648438,4.582754611968994
511,119464,19.940000534057617,4.582754611968994
512,119458,36.20000076293945,4.582754611968994
513,119364,83.11250305175781,4.582754611968994
514,119454,27.795000076293945,4.582754611968994
515,464167,123.19999694824219,4.582754611968994
516,119410,146.0,4.582754611968994
517,279767,42.79999923706055,4.582754611968994
518,119424,76.86111450195312,4.582754611968994
519,119412,180.5,4.582754611968994
520,279766,36.2599983215332,4.582754611968994
521,279768,204.28500366210938,4.582754611968994
522,464164,120.06749725341797,4.582754611968994
523,119438,192.25,4.582754611968994
524,119374,39.96666717529297,4.582754611968994
525,119352,409.260009765625,4.582754611968994
526,119455,21.139999389648438,4.582754611968994
527,119416,41.595001220703125,4.582754611968994
528,119423,67.97599792480469,4.582754611968994
529,119431,85.4000015258789,4.582754611968994
530,119360,254.93499755859375,4.582754611968994
531,119405,110.5625,4.582754611968994
532,119348,50.8650016784668,4.582754611968994
533,119380,37.9033317565918,4.582754611968994
534,119358,80.95999908447266,4.666029930114746
535,119463,34.505001068115234,4.666029930114746
536,119468,29.825000762939453,4.666029930114746
537,119434,471.80999755859375,4.666029930114746
538,119415,137.0,4.666029930114746
539,119409,264.8500061035156,4.666029930114746
540,119453,33.25,4.666029930114746
541,119379,40.82749938964844,4.666029930114746
542,119396,228.92999267578125,4.666029930114746
543,119413,135.1999969482422,4.666029930114746
544,279765,40.400001525878906,4.666029930114746
545,119368,116.02999877929688,4.666029930114746
546,119425,51.79999923706055,4.666029930114746
547,279764,37.5,4.666029930114746
548,119375,38.88999938964844,4.666029930114746
549,119462,21.093334197998047,4.666029930114746
550,464166,303.2325134277344,4.666029930114746
551,119347,68.0,4.666029930114746
552,119472,110.45999908447266,4.666029930114746
553,119398,185.0,4.666029930114746
554,119422,76.4000015258789,4.666029930114746
555,119350,42.20000076293945,4.666029930114746
556,119362,75.5374984741211,4.666029930114746
557,119390,26.0,4.666029930114746
558,119478,26.56999969482422,4.666029930114746
559,119359,69.5199966430664,4.666029930114746
560,119349,47.0,4.666029930114746
561,119417,55.288570404052734,4.666029930114746
562,119361,72.80000305175781,4.666029930114746
563,119382,31.940000534057617,4.666029930114746
564,464168,155.0,4.666029930114746
565,119452,34.400001525878906,4.666029930114746
566,464165,133.94000244140625,4.666029930114746
567,119473,35.59000015258789,4.666029930114746
568,119418,92.44999694824219,4.666029930114746
569,119365,80.72000122070312,4.666029930114746
570,119363,80.59500122070312,4.666029930114746
571,119420,61.024444580078125,4.666029930114746
572,119419,142.0171356201172,4.666029930114746
573,119366,77.75,4.666029930114746
574,119439,60.79999923706055,4.666029930114746
575,119404,259.163330078125,4.666029930114746
576,119408,340.6700134277344,4.666029930114746
577,119388,74.0,4.666029930114746
578,119477,166.3800048828125,4.666029930114746
579,119356,116.0,4.666029930114746
580,119367,68.5999984741211,4.666029930114746
581,119465,25.399999618530273,4.666029930114746
582,119353,70.77666473388672,4.666029930114746
583,119457,29.600000381469727,4.666029930114746
584,119427,68.0,4.666029930114746
585,119474,30.799999237060547,4.666029930114746
586,119466,33.20000076293945,4.666029930114746
587,119373,29.670000076293945,4.666029930114746
588,119406,112.4000015258789,4.666029930114746
589,119346,67.8499984741211,4.666029930114746
590,119442,38.310001373291016,4.666029930114746
591,119381,38.23428726196289,4.666029930114746
592,1328033,152.0,4.666029930114746
593,119378,41.52111053466797,4.666029930114746
594,119394,30.200000762939453,4.666029930114746
595,119469,34.755001068115234,4.666029930114746
596,119476,24.799999237060547,4.666029930114746
597,119421,68.30750274658203,4.666029930114746
598,119430,83.5999984741211,4.666029930114746
599,119411,154.39999389648438,4.666029930114746
600,119464,19.940000534057617,4.666029930114746
601,119458,36.20000076293945,4.666029930114746
602,119364,83.11250305175781,4.666029930114746
603,119454,27.795000076293945,4.666029930114746
604,464167,123.19999694824219,4.666029930114746
605,119410,146.0,4.666029930114746
606,279767,42.79999923706055,4.666029930114746
607,119424,76.86111450195312,4.666029930114746
608,119412,180.5,4.666029930114746
609,279766,36.2599983215332,4.666029930114746
610,119438,192.25,4.666029930114746
611,464164,120.06749725341797,4.666029930114746
612,279768,204.28500366210938,4.666029930114746
613,119374,39.96666717529297,4.666029930114746
614,119352,409.260009765625,4.666029930114746
615,119455,21.139999389648438,4.666029930114746
616,119416,41.595001220703125,4.666029930114746
617,119423,67.97599792480469,4.666029930114746
618,119431,85.4000015258789,4.666029930114746
619,119360,254.93499755859375,4.666029930114746
620,119405,110.5625,4.666029930114746
621,119348,50.8650016784668,4.666029930114746
622,119380,37.9033317565918,4.666029930114746
623,119358,80.95999908447266,4.610520839691162
624,119463,34.505001068115234,4.610520839691162
625,119468,29.825000762939453,4.610520839691162
626,119434,471.80999755859375,4.610520839691162
627,119415,137.0,4.610520839691162
628,119453,33.25,4.610520839691162
629,119409,264.8500061035156,4.610520839691162
630,119379,40.82749938964844,4.610520839691162
631,119396,228.92999267578125,4.610520839691162
632,119413,135.1999969482422,4.610520839691162
633,279765,40.400001525878906,4.610520839691162
634,119368,116.02999877929688,4.610520839691162
635,119425,51.79999923706055,4.610520839691162
636,279764,37.5,4.610520839691162
637,119375,38.88999938964844,4.610520839691162
638,119462,21.093334197998047,4.610520839691162
639,464166,303.2325134277344,4.610520839691162
640,119472,110.45999908447266,4.610520839691162
641,119347,68.0,4.610520839691162
642,119398,185.0,4.610520839691162
643,119422,76.4000015258789,4.610520839691162
644,119350,42.20000076293945,4.610520839691162
645,119362,75.5374984741211,4.610520839691162
646,119390,26.0,4.610520839691162
647,119478,26.56999969482422,4.610520839691162
648,119359,69.5199966430664,4.610520839691162
649,119349,47.0,4.610520839691162
650,119417,55.288570404052734,4.610520839691162
651,119361,72.80000305175781,4.610520839691162
652,119382,31.940000534057617,4.610520839691162
653,464168,155.0,4.610520839691162
654,119452,34.400001525878906,4.610520839691162
655,464165,133.94000244140625,4.610520839691162
656,119473,35.59000015258789,4.610520839691162
657,119418,92.44999694824219,4.610520839691162
658,119365,80.72000122070312,4.610520839691162
659,119363,80.59500122070312,4.610520839691162
660,119419,142.0171356201172,4.610520839691162
661,119420,61.024444580078125,4.610520839691162
662,119366,77.75,4.610520839691162
663,119439,60.79999923706055,4.610520839691162
664,119404,259.163330078125,4.610520839691162
665,119408,340.6700134277344,4.610520839691162
666,119388,74.0,4.610520839691162
667,119477,166.3800048828125,4.610520839691162
668,119356,116.0,4.610520839691162
669,119367,68.5999984741211,4.610520839691162
670,119465,25.399999618530273,4.610520839691162
671,119353,70.77666473388672,4.610520839691162
672,119457,29.600000381469727,4.610520839691162
673,119427,68.0,4.610520839691162
674,119474,30.799999237060547,4.610520839691162
675,119466,33.20000076293945,4.610520839691162
676,119373,29.670000076293945,4.610520839691162
677,119406,112.4000015258789,4.610520839691162
678,119346,67.8499984741211,4.610520839691162
679,119442,38.310001373291016,4.610520839691162
680,119381,38.23428726196289,4.610520839691162
681,1328033,152.0,4.610520839691162
682,119378,41.52111053466797,4.610520839691162
683,119394,30.200000762939453,4.610520839691162
684,119469,34.755001068115234,4.610520839691162
685,119476,24.799999237060547,4.610520839691162
686,119421,68.30750274658203,4.610520839691162
687,119430,83.5999984741211,4.610520839691162
688,119411,154.39999389648438,4.610520839691162
