2017-03-16 03:44:47,21.6806944444,4352,Infield Box,2813,64.97445999999998,205,125.88292682926827,53.14,508.71,149.94709171449895,NA,NA,NA,67.949999999999989,500,44,2,9710827
2017-03-16 03:44:47,21.6806944444,45921,PNC Diamond Seats,2813,64.97445999999998,20,161.19049999999999,156.1,179.5,8.2332618080563922,NA,NA,NA,158.17500000000001,500,6,2,9710827
2017-03-16 03:44:47,21.6806944444,41540,Outfield Reserved,2813,64.97445999999998,359,44.537047353760443,21.55,276.69,43.604522605675967,NA,NA,NA,32.259999999999998,500,61,2,9710827
2017-03-16 03:44:47,21.6806944444,20876,LF/RF Corner,2813,64.97445999999998,137,59.342627737226287,33.25,318.54,64.920287024945338,NA,NA,NA,46.119999999999997,500,33,2,9710827
2017-03-16 03:44:47,21.6806944444,20874,LF/RF Baseline Box,2813,64.97445999999998,179,66.909441340782124,48.46,472.83,65.530391687750495,NA,NA,NA,55.795000000000002,500,40,2,9710827
2017-03-16 03:44:47,21.6806944444,20875,LF/RF Baseline Reserved,2813,64.97445999999998,92,132.9944565217391,37.93,426.18,145.16363930061826,NA,NA,NA,49.629999999999995,500,16,2,9710827
2017-03-16 03:44:47,21.6806944444,246636,Club,2813,64.97445999999998,159,74.962452830188667,61.72,91.75,6.8335021950047654,NA,NA,NA,74.194999999999993,500,34,2,9710827
2017-03-16 03:44:47,21.6806944444,246637,RF Terrace,2813,64.97445999999998,351,20.112421652421652,13.36,30.91,3.9311247109517597,NA,NA,NA,18.039999999999999,500,48,2,9710827
2017-03-16 03:44:47,21.6806944444,246638,Gallery,2813,64.97445999999998,358,28.41902234636871,22.14,246.79,31.182335990122933,NA,NA,NA,27.390000000000001,500,49,2,9710827
2017-03-16 03:44:47,21.6806944444,246639,Upper Gallery,2813,64.97445999999998,563,18.975577264653648,11.02,173.84,18.279259187222838,NA,NA,NA,15.699999999999999,500,82,2,9710827
