Time,Time_Diff,Zone_Section_Id,Zone_Name,Total_Tickets,Average_Price,Zone_Section_Total_Tickets,Zone_Section_Average_Price,Zone_Section_Min_Price,Zone_Section_Max_Price,Zone_Section_Std,Wins,Losses,L_10,Section_Median,Total_Listings,Zone_Section_Num_Listings,Data_Type,Event_Id
2017-03-16 03:37:27,185.58162037,4352,Infield Box,3395,103.74939965694684,287,141.51104529616725,96.37,266.59,38.735029752217812,NA,NA,NA,132.81999999999999,583,59,2,9710818
2017-03-16 03:37:27,185.58162037,45921,PNC Diamond Seats,3395,103.74939965694684,41,255.14829268292684,205.38,304.98,32.868768013781747,NA,NA,NA,238.0,583,11,2,9710818
2017-03-16 03:37:27,185.58162037,41540,Outfield Reserved,3395,103.74939965694684,383,65.232976501305473,45.07,115.15,12.343181020949219,NA,NA,NA,61.07,583,62,2,9710818
2017-03-16 03:37:27,185.58162037,20876,LF/RF Corner,3395,103.74939965694684,179,84.452234636871509,55.48,134.22,19.507489760519078,NA,NA,NA,77.099999999999994,583,37,2,9710818
2017-03-16 03:37:27,185.58162037,20874,LF/RF Baseline Box,3395,103.74939965694684,178,111.535,76.54,200.56,29.381579501449544,NA,NA,NA,102.86500000000001,583,40,2,9710818
2017-03-16 03:37:27,185.58162037,20875,LF/RF Baseline Reserved,3395,103.74939965694684,103,80.112912621359214,68.35,107.09,9.7284292531771044,NA,NA,NA,77.709999999999994,583,19,2,9710818
2017-03-16 03:37:27,185.58162037,246636,Club,3395,103.74939965694684,193,119.44782383419685,94.09,225.13,25.737313412908616,NA,NA,NA,113.16,583,35,2,9710818
2017-03-16 03:37:27,185.58162037,246637,RF Terrace,3395,103.74939965694684,393,73.717557251908389,33.25,119.83,24.052008252091504,NA,NA,NA,68.349999999999994,583,55,2,9710818
2017-03-16 03:37:27,185.58162037,246638,Gallery,3395,103.74939965694684,290,73.836517241379326,43.77,119.83,15.399717114609411,NA,NA,NA,69.519999999999996,583,41,2,9710818
2017-03-16 03:37:27,185.58162037,246639,Upper Gallery,3395,103.74939965694684,795,52.654327044025145,27.36,108.13,18.555202017359093,NA,NA,NA,43.310000000000002,583,108,2,9710818
2017-03-16 03:37:27,185.58162037,4370,Scoreboard Pavilion,3395,103.74939965694684,105,55.227333333333341,39.09,82.39,11.205815672626821,NA,NA,NA,53.140000000000001,583,15,2,9710818
2017-03-16 03:37:27,185.58162037,247286,Club Level MVP,3395,103.74939965694684,14,153.43071428571426,115.14,186.55,31.811070793043104,NA,NA,NA,147.02500000000001,583,4,2,9710818
2017-03-16 03:37:27,185.58162037,247192,Lexus Presidents Club,3395,103.74939965694684,9,552.30555555555554,472.0,575.25,51.625,NA,NA,NA,523.625,583,2,2,9710818
2017-03-16 03:37:27,185.58162037,20882,LF/RF Mezzanine,3395,103.74939965694684,93,81.106774193548389,50.8,105.79,13.834008778801854,NA,NA,NA,80.049999999999997,583,19,2,9710818
2017-03-16 03:37:27,185.58162037,45920,Home Plate Box,3395,103.74939965694684,13,319.09000000000003,232.15,353.83,46.770740853657628,NA,NA,NA,325.75,583,4,2,9710818
2017-03-16 03:37:27,185.58162037,235338,Dugout Box Premier,3395,103.74939965694684,32,232.3175,133.29,281.82,35.859485788282015,NA,NA,NA,235.035,583,10,2,9710818
2017-03-16 03:37:27,185.58162037,4351,Dugout Box,3395,103.74939965694684,287,195.60909407665505,97.6,1142.42,178.47909696891318,NA,NA,NA,163.12,583,62,2,9710818
2017-03-16 03:37:27,185.58162037,121344,Outfield Reserved 100,3395,103.74939965694684,31,83.35142857142857,61.33,115.15,17.66321393548219,NA,NA,NA,81.219999999999999,583,7,1,9710818
2017-03-16 03:37:27,185.58162037,121346,Scoreboard Pavilion 240,3395,103.74939965694684,25,61.915,41.44,82.39,20.475000000000001,NA,NA,NA,61.914999999999999,583,2,1,9710818
2017-03-16 03:37:27,185.58162037,121347,Scoreboard Pavilion 241,3395,103.74939965694684,10,56.26,50.8,64.84,6.1417261417292153,NA,NA,NA,53.140000000000001,583,3,1,9710818
