Time,Time_Diff,Zone_Section_Id,Zone_Name,Total_Tickets,Average_Price,Zone_Section_Total_Tickets,Zone_Section_Average_Price,Zone_Section_Min_Price,Zone_Section_Max_Price,Zone_Section_Std,Wins,Losses,L_10,Section_Median,Total_Listings,Zone_Section_Num_Listings,Data_Type,Event_Id
2017-03-16 03:21:20,102.950451389,250164,Executive Club,13756,143.38509960159362,10,116.482,85.9,157.4,24.760535050761728,NA,NA,NA,115.15000000000001,2259,5,2,9714410
2017-03-16 03:21:20,102.950451389,250166,Infield Box,13756,143.38509960159362,292,169.54174657534247,106.26,793.75,113.67170890732456,NA,NA,NA,123.25,2259,71,2,9714410
2017-03-16 03:21:20,102.950451389,250167,Infield Loge Box,13756,143.38509960159362,144,79.054305555555572,58.9,301.47,40.703202831910211,NA,NA,NA,71.245000000000005,2259,38,2,9714410
2017-03-16 03:21:20,102.950451389,250168,Infield Reserve,13756,143.38509960159362,1084,52.301356088560894,20.44,202.9,48.376846388090392,NA,NA,NA,37.734999999999999,2259,134,2,9714410
2017-03-16 03:21:20,102.950451389,250171,Preferred Field Box,13756,143.38509960159362,263,91.228403041825104,59.28,314.05,67.60660205934002,NA,NA,NA,69.519999999999996,2259,47,2,9714410
2017-03-16 03:21:20,102.950451389,250172,Preferred Loge Box,13756,143.38509960159362,138,59.823188405797119,45.34,109.26,11.80922206713994,NA,NA,NA,57.509999999999998,2259,38,2,9714410
2017-03-16 03:21:20,102.950451389,250173,Preferred Reserve,13756,143.38509960159362,1058,30.218771266540646,20.4,413.5,38.641646561080321,NA,NA,NA,26.25,2259,118,2,9714410
2017-03-16 03:21:20,102.950451389,250174,Reserve MVP,13756,143.38509960159362,641,84.569095163806537,36.76,548.05,108.97929606282575,NA,NA,NA,57.82,2259,95,2,9714410
2017-03-16 03:21:20,102.950451389,250175,Reserve VIP,13756,143.38509960159362,134,131.42999999999998,46.12,653.98,123.10822540864322,NA,NA,NA,62.5,2259,35,2,9714410
2017-03-16 03:21:20,102.950451389,250177,Top Deck,13756,143.38509960159362,753,24.925551128818054,16.83,237.99,23.507286329271544,NA,NA,NA,23.66,2259,91,2,9714410
2017-03-16 03:21:20,102.950451389,252231,Baseball Club Preferred,13756,143.38509960159362,36,322.26611111111112,273.09,452.41,54.801878911506364,NA,NA,NA,296.5,2259,11,2,9714410
2017-03-16 03:21:20,102.950451389,252233,Executive Club Value,13756,143.38509960159362,8,97.454999999999998,91.46,103.45,5.9950000000000045,NA,NA,NA,97.454999999999998,2259,2,2,9714410
2017-03-16 03:21:20,102.950451389,252234,Field Box Front Row VIP,13756,143.38509960159362,18,296.18666666666667,225.13,589.0,116.11363236247568,NA,NA,NA,270.63999999999999,2259,7,2,9714410
2017-03-16 03:21:20,102.950451389,252235,Field Box MVP,13756,143.38509960159362,355,221.08963380281693,121.0,1168.15,204.1259277568256,NA,NA,NA,156.09999999999999,2259,82,2,9714410
2017-03-16 03:21:20,102.950451389,252236,Field Box VIP,13756,143.38509960159362,206,237.23349514563103,160.63,998.5,101.69121434094875,NA,NA,NA,212.80000000000001,2259,67,2,9714410
2017-03-16 03:21:20,102.950451389,252237,Infield Box Front Row,13756,143.38509960159362,24,176.81916666666666,119.83,243.85,45.566107839856905,NA,NA,NA,173.65000000000001,2259,7,2,9714410
2017-03-16 03:21:20,102.950451389,252238,Infield Box Value,13756,143.38509960159362,265,126.33071698113207,60.7,725.89,141.80952500740381,NA,NA,NA,103.45999999999999,2259,57,2,9714410
2017-03-16 03:21:20,102.950451389,252239,Infield Box Value Front Row,13756,143.38509960159362,91,157.86032967032969,61.33,1120.18,211.99120223211747,NA,NA,NA,109.23,2259,23,2,9714410
2017-03-16 03:21:20,102.950451389,252240,Infield Box Value VIP,13756,143.38509960159362,64,120.48593750000001,80.69,725.89,156.39982360035518,NA,NA,NA,100.15000000000001,2259,15,2,9714410
2017-03-16 03:21:20,102.950451389,252241,Infield Box VIP,13756,143.38509960159362,46,149.57739130434783,123.25,226.49,32.883678786832164,NA,NA,NA,144.78,2259,12,2,9714410
2017-03-16 03:21:20,102.950451389,252242,Infield Loge Box Front Row,13756,143.38509960159362,10,135.976,115.15,161.95,19.231735978584972,NA,NA,NA,120.41500000000001,2259,4,2,9714410
2017-03-16 03:21:20,102.950451389,252243,Infield Loge Box Value,13756,143.38509960159362,261,79.911417624521064,58.95,589.0,70.22892932579802,NA,NA,NA,73.030000000000001,2259,55,2,9714410
2017-03-16 03:21:20,102.950451389,252244,Infield Loge Box Value Front Row,13756,143.38509960159362,27,203.88185185185182,91.75,725.89,226.80277583177858,NA,NA,NA,120.19499999999999,2259,6,2,9714410
2017-03-16 03:21:20,102.950451389,252245,Infield Loge Box Value VIP,13756,143.38509960159362,66,144.03893939393939,69.94,725.89,184.77271101420033,NA,NA,NA,86.129999999999995,2259,11,2,9714410
2017-03-16 03:21:20,102.950451389,252246,Infield Loge Box VIP,13756,143.38509960159362,25,100.9332,75.43,157.27,31.777880450676697,NA,NA,NA,85.109999999999999,2259,8,2,9714410
2017-03-16 03:21:20,102.950451389,252247,Infield Reserve Value,13756,143.38509960159362,104,76.095096153846157,22.75,171.43,63.379658866427256,NA,NA,NA,35.659999999999997,2259,9,2,9714410
2017-03-16 03:21:20,102.950451389,252248,Infield Reserved Value Front Row,13756,143.38509960159362,12,48.953333333333326,23.88,55.48,13.359142936580923,NA,NA,NA,54.219999999999999,2259,4,2,9714410
2017-03-16 03:21:20,102.950451389,252249,Infield Reserve Value VIP,13756,143.38509960159362,106,48.298867924528302,37.37,63.2,9.5137764771484346,NA,NA,NA,42.609999999999999,2259,7,2,9714410
2017-03-16 03:21:20,102.950451389,252250,Infield Reserved VIP,13756,143.38509960159362,260,38.396730769230771,23.89,63.67,11.581150644042243,NA,NA,NA,38.810000000000002,2259,25,2,9714410
2017-03-16 03:21:20,102.950451389,252251,Infield Reserved VIP Front Row,13756,143.38509960159362,76,63.604210526315789,33.25,273.1,59.702875908250654,NA,NA,NA,51.890000000000001,2259,13,2,9714410
2017-03-16 03:21:20,102.950451389,252252,Left Field Pavilion,13756,143.38509960159362,372,38.719704301075275,25.73,68.35,12.209825136470082,NA,NA,NA,33.25,2259,41,2,9714410
2017-03-16 03:21:20,102.950451389,252253,Left Field Pavilion Front Row,13756,143.38509960159362,68,81.65926470588235,56.65,279.32,49.398809259259352,NA,NA,NA,71.569999999999993,2259,19,2,9714410
2017-03-16 03:21:20,102.950451389,252254,Left Field Pavilion VIP,13756,143.38509960159362,426,115.49098591549297,33.25,1174.0,169.4241624853652,NA,NA,NA,56.009999999999998,2259,77,2,9714410
2017-03-16 03:21:20,102.950451389,252255,Loge Box MVP,13756,143.38509960159362,509,129.45392927308447,85.24,1120.18,122.29394898149653,NA,NA,NA,103.45,2259,119,2,9714410
2017-03-16 03:21:20,102.950451389,252256,Loge Box VIP,13756,143.38509960159362,68,156.10352941176475,126.85,618.25,101.66533139972928,NA,NA,NA,145.71000000000001,2259,21,2,9714410
2017-03-16 03:21:20,102.950451389,252257,Loge Box VIP Front Row,13756,143.38509960159362,48,153.30416666666667,126.85,179.5,15.855408058636723,NA,NA,NA,146.62,2259,17,2,9714410
