Time,Time_Diff,Zone_Section_Id,Zone_Name,Total_Tickets,Average_Price,Zone_Section_Total_Tickets,Zone_Section_Average_Price,Zone_Section_Min_Price,Zone_Section_Max_Price,Zone_Section_Std,Wins,Losses,L_10,Section_Median,Total_Listings,Zone_Section_Num_Listings,Data_Type,Event_Id
2017-03-16 02:32:35,22.8558333333,46976,Eutaw St Bleachers,1712,109.33906103286392,7,62.439999999999998,62.44,62.44,0.0,NA,NA,NA,62.439999999999998,426,1,2,9715970
2017-03-16 02:32:35,22.8558333333,46977,Field Box,1712,109.33906103286392,372,158.29244623655916,96.09,588.99,80.529156144281046,NA,NA,NA,136.755,426,100,2,9715970
2017-03-16 02:32:35,22.8558333333,46978,LF All-Inclusive Picnic Perch,1712,109.33906103286392,7,170.98142857142855,108.13,328.11,109.99000000000001,NA,NA,NA,218.12,426,2,2,9715970
2017-03-16 02:32:35,22.8558333333,46979,LF Club Box,1712,109.33906103286392,5,96.430000000000007,96.43,96.43,0.0,NA,NA,NA,96.430000000000007,426,1,2,9715970
2017-03-16 02:32:35,22.8558333333,46980,LF Lower Box,1712,109.33906103286392,136,83.976397058823508,55.48,137.91,24.140345388512159,NA,NA,NA,80.049999999999997,426,39,2,9715970
2017-03-16 02:32:35,22.8558333333,46982,LF Upper Reserve,1712,109.33906103286392,34,27.641470588235293,19.28,36.76,5.115337880595284,NA,NA,NA,28.57,426,7,2,9715970
2017-03-16 02:32:35,22.8558333333,46983,Lower Box,1712,109.33906103286392,208,98.250432692307669,68.35,303.01,33.810918458617863,NA,NA,NA,93.659999999999997,426,56,2,9715970
2017-03-16 02:32:35,22.8558333333,46984,Lower Infield Reserve,1712,109.33906103286392,165,79.700303030303019,54.7,262.34,39.51577078275907,NA,NA,NA,66.010000000000005,426,30,2,9715970
2017-03-16 02:32:35,22.8558333333,264073,Field Box 2,1712,109.33906103286392,130,136.57415384615385,105.79,385.53,50.835737321894349,NA,NA,NA,121.0,426,29,2,9715970
2017-03-16 02:32:35,22.8558333333,264074,Club Box 2,1712,109.33906103286392,18,191.82333333333332,108.13,359.21,118.36024708021222,NA,NA,NA,108.13,426,3,2,9715970
2017-03-16 02:32:35,22.8558333333,46990,Terrace Box,1712,109.33906103286392,56,88.775535714285724,48.16,124.2,21.680227330421733,NA,NA,NA,82.480000000000004,426,18,2,9715970
2017-03-16 02:32:35,22.8558333333,46992,Terrace Infield Box,1712,109.33906103286392,107,103.15822429906542,64.83,162.48,21.982835116009362,NA,NA,NA,102.86500000000001,426,36,2,9715970
2017-03-16 02:32:35,22.8558333333,46993,Upper Box,1712,109.33906103286392,2,200.13999999999999,200.14,200.14,0.0,NA,NA,NA,200.13999999999999,426,1,2,9715970
2017-03-16 02:32:35,22.8558333333,46994,Upper Box Infield,1712,109.33906103286392,33,101.86848484848484,49.63,210.9,50.972380983631673,NA,NA,NA,94.569999999999993,426,11,2,9715970
2017-03-16 02:32:35,22.8558333333,46995,Upper Reserve,1712,109.33906103286392,159,64.067672955974828,27.26,237.99,62.768657624645755,NA,NA,NA,35.870000000000005,426,30,2,9715970
2017-03-16 02:32:35,22.8558333333,46985,Lower Reserve,1712,109.33906103286392,222,62.632297297297299,38.59,179.82,33.991761230355124,NA,NA,NA,50.939999999999998,426,53,2,9715970
2017-03-16 02:32:35,22.8558333333,46975,Club Box Infield,1712,109.33906103286392,44,166.75522727272727,106.96,426.18,99.759486633790871,NA,NA,NA,131.36500000000001,426,8,2,9715970
2017-03-16 02:32:35,22.8558333333,279040,Upper Reserve 334,1712,109.33906103286392,8,37.144999999999996,32.64,41.65,4.504999999999999,NA,NA,NA,37.144999999999996,426,2,1,9715970
2017-03-16 02:32:35,22.8558333333,279041,Upper Reserve 336,1712,109.33906103286392,10,153.5,153.5,153.5,0.0,NA,NA,NA,153.5,426,2,1,9715970
2017-03-16 02:32:35,22.8558333333,279042,Upper Reserve 340,1712,109.33906103286392,17,208.23333333333335,148.72,237.99,42.082281571015407,NA,NA,NA,237.99000000000001,426,3,1,9715970
2017-03-16 02:32:35,22.8558333333,279043,Upper Reserve 342,1712,109.33906103286392,12,36.67,29.94,42.61,4.7215198824107469,NA,NA,NA,37.064999999999998,426,4,1,9715970
2017-03-16 02:32:35,22.8558333333,279044,Upper Reserve 344,1712,109.33906103286392,6,42.025000000000006,40.21,43.84,1.8150000000000013,NA,NA,NA,42.025000000000006,426,2,1,9715970
2017-03-16 02:32:35,22.8558333333,279046,Upper Reserve 348,1712,109.33906103286392,2,35.59,35.59,35.59,0.0,NA,NA,NA,35.590000000000003,426,1,1,9715970
2017-03-16 02:32:35,22.8558333333,279049,Upper Reserve 356,1712,109.33906103286392,9,33.25,33.25,33.25,0.0,NA,NA,NA,33.25,426,1,1,9715970
2017-03-16 02:32:35,22.8558333333,279053,LF Upper Reserve 368,1712,109.33906103286392,15,28.295,19.28,36.76,6.1862286572676881,NA,NA,NA,28.57,426,4,1,9715970
2017-03-16 02:32:35,22.8558333333,279054,LF Upper Reserve 370,1712,109.33906103286392,15,25.45,23.5,27.4,1.9499999999999993,NA,NA,NA,25.449999999999999,426,2,1,9715970
2017-03-16 02:32:35,22.8558333333,279061,LF Upper Reserve 382,1712,109.33906103286392,4,31.04,31.04,31.04,0.0,NA,NA,NA,31.039999999999999,426,1,1,9715970
2017-03-16 02:32:35,22.8558333333,278666,Upper Box 370,1712,109.33906103286392,2,200.14,200.14,200.14,0.0,NA,NA,NA,200.13999999999999,426,1,1,9715970
2017-03-16 02:32:35,22.8558333333,278857,Field Box 20,1712,109.33906103286392,22,159.20666666666665,132.7,183.01,19.729703213401077,NA,NA,NA,163.70499999999998,426,6,1,9715970
2017-03-16 02:32:35,22.8558333333,278858,Field Box 22,1712,109.33906103286392,34,213.04363636363632,138.55,413.5,83.512755832728089,NA,NA,NA,171.31,426,11,1,9715970
2017-03-16 02:32:35,22.8558333333,278859,Field Box 24,1712,109.33906103286392,23,125.39428571428572,97.6,161.94,22.848877970040366,NA,NA,NA,126.84999999999999,426,7,1,9715970
2017-03-16 02:32:35,22.8558333333,278860,Field Box 26,1712,109.33906103286392,16,144.5325,118.48,156.1,15.450393805660743,NA,NA,NA,151.77499999999998,426,4,1,9715970
2017-03-16 02:32:35,22.8558333333,278861,Field Box 28,1712,109.33906103286392,13,120.39999999999999,102.28,138.55,15.500611278268998,NA,NA,NA,120.38499999999999,426,4,1,9715970
2017-03-16 02:32:35,22.8558333333,278862,Field Box 30,1712,109.33906103286392,40,220.2325,102.05,588.99,151.06796829159387,NA,NA,NA,194.13,426,8,1,9715970
2017-03-16 02:32:35,22.8558333333,278863,Field Box 32,1712,109.33906103286392,2,108.13,108.13,108.13,0.0,NA,NA,NA,108.13,426,1,1,9715970
2017-03-16 02:32:35,22.8558333333,278864,Field Box 34,1712,109.33906103286392,17,236.445,99.57,353.83,90.663048012958399,NA,NA,NA,246.19,426,4,1,9715970
