0.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698
1.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392
2.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738
3.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738,330.659099298
4.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738,330.659099298,328.97047598
5.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738,330.659099298,328.97047598,327.806423818
6.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738,330.659099298,328.97047598,327.806423818,327.455007275
7.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738,330.659099298,328.97047598,327.806423818,327.455007275,327.770425213
8.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738,330.659099298,328.97047598,327.806423818,327.455007275,327.770425213,328.696333596
9.0,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.512,405.530350399,406.481234707,408.844265625,411.666890625,414.378990655,411.47441264,400.022522814,383.672544981,364.189349747,348.340569778,339.626955011,335.35183417,334.291286698,333.730686392,332.3372738,330.659099298,328.97047598,327.806423818,327.455007275,327.770425213,328.696333596,329.683140565
