0.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556
1.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556
2.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182
3.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813
4.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31
5.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31
6.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846
7.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052
8.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778
9.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778
10.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635
11.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779
12.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588
13.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848
14.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122
15.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629
16.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582
17.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371
18.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823
19.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131
20.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788
21.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589
22.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409
23.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097
24.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627
25.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102
26.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177
27.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003
28.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288
29.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036
30.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009
31.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009,373.239329207
32.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009,373.239329207,373.254411642
33.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009,373.239329207,373.254411642,373.270800542
34.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009,373.239329207,373.254411642,373.270800542,373.287106455
35.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009,373.239329207,373.254411642,373.270800542,373.287106455,373.300621606
36.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009,373.239329207,373.254411642,373.270800542,373.287106455,373.300621606,373.2985812
37.0,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.464,371.463239362,371.423824468,371.346239362,371.306824468,371.224235487,371.90318801,373.738824417,375.647297009,377.203961099,377.39802327,375.694897543,373.627339846,371.97606911,372.008508317,374.400555556,377.560555556,380.70001182,382.795472813,383.31,383.31,383.281654846,381.81286052,378.162777778,373.802777778,369.462420635,366.120277779,364.305633588,363.790531848,364.507057122,366.063827629,368.273922582,369.870746371,370.208097823,370.11089131,369.978067788,369.855988589,369.776161409,370.022769097,370.744438627,371.621879102,372.493615177,373.075464003,373.218416288,373.221290036,373.228261009,373.239329207,373.254411642,373.270800542,373.287106455,373.300621606,373.2985812,372.907116188
